,userID,itemID,Rating,Zip-code
1985,18,595,5,978154834
1986,18,596,4,978154834
1987,18,2718,2,978157105
1988,18,3448,4,978157295
1989,18,2573,4,978157068
1990,18,1918,3,978155837
1991,18,302,5,978156954
1992,18,232,4,978156766
1993,18,163,5,978153303
1994,18,2140,4,978152454
1995,18,1411,5,978156232
1996,18,2141,5,978155039
1997,18,2142,3,978155072
1998,18,168,1,978154572
1999,18,2143,5,978152573
2000,18,2145,3,978157195
2001,18,1344,3,978154296
2002,18,1271,5,978156999
2003,18,2076,3,978156794
2004,18,1274,5,978154332
2005,18,741,5,978154907
2006,18,3889,1,978154050
2007,18,1275,5,978153241
2008,18,2078,4,978154834
2009,18,2723,1,978154589
2010,18,3526,3,978156893
2011,18,3527,2,978153241
2012,18,313,4,978154962
2013,18,1784,4,978156849
2014,18,249,4,978157082
2015,18,2153,3,978154123
2016,18,2080,5,978154798
2017,18,2081,5,978154931
2018,18,2082,4,978155318
2019,18,2083,5,978155293
2020,18,1282,5,978154834
2021,18,2085,4,978154907
2022,18,1357,5,978156876
2023,18,2087,4,978152486
2024,18,2089,4,978154982
2025,18,3461,3,978154388
2026,18,2807,1,978153701
2027,18,2735,3,978154650
2028,18,2739,5,978156836
2029,18,3396,5,978155165
2030,18,3397,5,978155207
2031,18,3398,5,978155234
2032,18,3399,4,978155339
2033,18,327,3,978153894
2034,18,1500,4,978155654
2035,18,3034,5,978154834
2036,18,3108,4,978156893
2037,18,2161,5,978152486
2038,18,2090,5,978154982
2039,18,902,5,978152203
2040,18,2093,3,978152515
2041,18,1291,5,978153033
2042,18,2167,4,978153370
2043,18,2096,5,978154907
2044,18,1367,1,978152203
2045,18,838,4,978157335
2046,18,839,1,978154050
2047,18,1005,1,978155434
2048,18,1873,5,978156055
2049,18,3479,5,978154409
2050,18,405,1,978153874
2051,18,10,5,978153344
2052,18,1876,3,978153584
2053,18,260,5,978152454
2054,18,261,5,978157259
2055,18,262,5,978155186
2056,18,266,3,978157412
2057,18,17,4,978156535
2058,18,2248,4,978156430
2059,18,1377,2,978153649
2060,18,1378,4,978153683
2061,18,1379,3,978153874
2062,18,3623,1,978153453
2063,18,919,5,978154361
2064,18,1013,3,978155293
2065,18,2826,4,978153540
2066,18,778,5,978156753
2067,18,1954,3,978153076
2068,18,1882,1,978154104
2069,18,412,5,978156986
2070,18,1956,4,978156476
2071,18,2686,5,978156368
2072,18,3489,4,978152574
2073,18,26,4,978157335
2074,18,29,3,978154361
2075,18,2253,1,978153936
2076,18,920,5,978156444
2077,18,1527,4,978153329
2078,18,780,3,978153540
2079,18,3703,5,978153104
2080,18,1387,4,978153033
2081,18,3704,4,978153493
2082,18,3705,3,978154005
2083,18,3633,5,978153219
2084,18,783,3,978154962
2085,18,3635,5,978153146
2086,18,1022,5,978154907
2087,18,1960,5,978156549
2088,18,2763,3,978153370
2089,18,3639,5,978153146
2090,18,2764,4,978155766
2091,18,1962,5,978156664
2092,18,1025,4,978154962
2093,18,3494,4,978154433
2094,18,421,4,978154467
2095,18,1028,5,978155186
2096,18,1029,4,978154931
2097,18,1967,5,978152515
2098,18,1968,5,978156582
2099,18,353,5,978153426
2100,18,2402,2,978153894
2101,18,34,5,978155186
2102,18,2404,2,978153977
2103,18,1606,2,978153977
2104,18,2336,5,978156489
2105,18,288,4,978153612
2106,18,2193,5,978153476
2107,18,1391,3,978153583
2108,18,2194,4,978155766
2109,18,2268,4,978156753
2110,18,1396,4,978155721
2111,18,2916,3,978153241
2112,18,1032,4,978154907
2113,18,1033,4,978154982
2114,18,1036,3,978153033
2115,18,3578,4,978153104
2116,18,434,2,978153612
2117,18,364,5,978154798
2118,18,291,1,978152203
2119,18,292,4,978153513
2120,18,44,4,978153795
2121,18,2414,4,978153453
2122,18,367,4,978152486
2123,18,368,3,978153219
2124,18,47,1,978155654
2125,18,296,5,978155542
2126,18,48,4,978155072
2127,18,1617,5,978154270
2128,18,1544,3,978153771
2129,18,2348,3,978156476
2130,18,940,4,978154433
2131,18,2278,3,978155785
2132,18,3723,4,978157195
2133,18,2858,5,978156168
2134,18,1049,1,978154621
2135,18,50,5,978155510
2136,18,2421,1,978154693
2137,18,2422,1,978154031
2138,18,377,2,978153219
2139,18,1552,1,978154572
2140,18,2355,5,978154798
2141,18,1126,1,978152596
2142,18,3668,3,978156936
2143,18,2797,4,978152454
2144,18,380,3,978153303
2145,18,527,5,978156146
2146,18,454,3,978157412
2147,18,1702,4,978152573
2148,18,2291,5,978156714
2149,18,1635,1,978156936
2150,18,1562,1,978154104
2151,18,2294,4,978154931
2152,18,1639,4,978156954
2153,18,2000,4,978153146
2154,18,2001,3,978153303
2155,18,2002,4,978153557
2156,18,1200,4,978153033
2157,18,1499,1,978154104
2158,18,1201,4,978152999
2159,18,2005,5,978152515
2160,18,2006,3,978153303
2161,18,969,5,978153033
2162,18,2872,5,978152515
2163,18,1207,5,978156168
2164,18,2947,5,978153076
2165,18,2948,5,978153170
2166,18,1064,2,978155020
2167,18,531,5,978155207
2168,18,532,1,978155861
2169,18,1711,4,978155816
2170,18,466,3,978153683
2171,18,2370,5,978153453
2172,18,3247,4,978155837
2173,18,1643,5,978157031
2174,18,3175,5,978154433
2175,18,2373,3,978153894
2176,18,2375,4,978152203
2177,18,3751,5,978154798
2178,18,1210,5,978153076
2179,18,3753,3,978153170
2180,18,2951,4,978153146
2181,18,2014,2,978155339
2182,18,2953,1,978155409
2183,18,1215,5,978153170
2184,18,2018,4,978154907
2185,18,2019,5,978152973
2186,18,1073,4,978152454
2187,18,2959,4,978156664
2188,18,616,5,978155020
2189,18,546,2,978154104
2190,18,3252,4,978156893
2191,18,2450,1,978154693
2192,18,1721,4,978157031
2193,18,475,4,978157031
2194,18,3255,4,978156876
2195,18,3257,2,978153771
2196,18,1580,5,978153303
2197,18,110,5,978152973
2198,18,86,3,978157068
2199,18,1654,4,978152596
2200,18,2384,2,978155233
2201,18,1587,4,978154534
2202,18,2020,5,978156773
2203,18,2021,4,978152486
2204,18,2025,2,978156808
2205,18,2028,5,978152973
2206,18,2893,2,978153370
2207,18,3698,3,978153796
2208,18,551,5,978155207
2209,18,552,2,978153540
2210,18,555,4,978153192
2211,18,1801,1,978153513
2212,18,1089,5,978155654
2213,18,3260,5,978156726
2214,18,1804,3,978155874
2215,18,485,2,978153854
2216,18,1805,4,978155816
2217,18,1732,3,978155766
2218,18,2391,1,978155685
2219,18,95,1,978153557
2220,18,1591,1,978154005
2221,18,3269,4,978154505
2222,18,2394,4,978154907
2223,18,1739,1,978153912
2224,18,3911,1,978152319
2225,18,2100,4,978152486
2226,18,2105,4,978153476
2227,18,1234,5,978155529
2228,18,1094,4,978156595
2229,18,1097,5,978152454
2230,18,493,3,978155721
2231,18,2542,4,978155706
2232,18,3418,1,978153104
2233,18,2616,4,978152203
2234,18,2470,3,978154505
2235,18,2617,1,978153540
2236,18,1676,3,978153683
2237,18,1678,5,978156714
2238,18,208,1,978153771
2239,18,2115,5,978153303
2240,18,2042,1,978155392
2241,18,1240,5,978153104
2242,18,2116,4,978154452
2243,18,1242,5,978152999
2244,18,1246,5,978156549
2245,19,2987,4,978555881
2246,19,2989,4,978147099
2247,19,3421,3,983074250
2248,19,2622,5,978300144
2249,19,648,3,978147357
2250,19,2628,3,978147137
2251,19,1753,3,978554208
2252,19,1682,4,978299817
2253,19,1756,4,978555553
2254,19,3930,3,978555317
2255,19,1321,4,978555222
2256,19,3863,4,978554522
2257,19,2990,3,982190719
2258,19,3793,4,978299772
2259,19,2991,5,978146910
2260,19,720,5,978555994
2261,19,2993,4,978146910
2262,19,1327,2,978555404
2263,19,1258,5,978555104
2264,19,2700,4,978554164
2265,19,1259,4,978147476
2266,19,1188,5,978556835
2267,19,2633,3,978555317
2268,19,2707,4,979428881
2269,19,2490,2,978147395
2270,19,588,4,978556083
2271,19,589,4,982190992
2272,19,2638,4,978555104
2273,19,1909,4,978299520
2274,19,2568,3,979429449
2275,19,223,5,983074267
2276,19,1,5,978555994
2277,19,3948,4,983074230
2278,19,1407,4,978300170
2279,19,1334,3,978555404
2280,19,1261,5,978147253
2281,19,2137,3,978556083
2282,19,2064,3,978556835
2283,19,1262,3,982190630
2284,19,2139,4,978556036
2285,19,1265,4,978556955
2286,19,1339,4,978555441
2287,19,1193,5,982730936
2288,19,733,5,978147210
2289,19,3510,5,979429182
2290,19,2710,3,978555360
2291,19,1196,5,978146799
2292,19,1197,4,978146863
2293,19,1198,4,978146799
2294,19,2713,2,982190719
2295,19,2640,3,978147266
2296,19,1911,3,979429033
2297,19,592,4,978555732
2298,19,593,5,978146713
2299,19,594,3,978556036
2300,19,2716,4,978299947
2301,19,595,3,978556083
2302,19,2717,5,978299947
2303,19,2644,4,978555222
2304,19,2571,4,978146984
2305,19,596,4,978556129
2306,19,2719,3,979429270
2307,19,2646,2,978555104
2308,19,2647,2,978555104
2309,19,2574,3,982190791
2310,19,1918,5,978299673
2311,19,1772,4,978299844
2312,19,2648,4,978555104
2313,19,2649,1,982190917
2314,19,165,5,978147253
2315,19,1340,3,978555317
2316,19,1270,5,978557301
2317,19,1345,3,978555317
2318,19,741,2,978555994
2319,19,3889,3,983124158
2320,19,1275,5,983124158
2321,19,2078,5,978556177
2322,19,1277,4,978146882
2323,19,1278,5,978556399
2324,19,2720,1,982190694
2325,19,3527,4,978147210
2326,19,2653,1,982190917
2327,19,318,4,994556598
2328,19,1350,4,978554892
2329,19,2080,4,978556129
2330,19,2081,3,978556083
2331,19,1282,3,978556177
2332,19,2085,4,978556129
2333,19,1356,5,978299588
2334,19,2087,4,978556036
2335,19,2089,3,978556129
2336,19,3461,4,978555914
2337,19,2662,3,978147043
2338,19,1792,3,978147395
2339,19,2599,4,978556779
2340,19,329,5,978299588
2341,19,2160,2,978555141
2342,19,1431,2,983124187
2343,19,1291,4,978146984
2344,19,2094,2,978147334
2345,19,2096,3,978556036
2346,19,3471,2,978557164
2347,19,2746,4,978555317
2348,19,330,4,978555441
2349,19,405,1,983124158
2350,19,10,5,978147137
2351,19,260,3,978146799
2352,19,3114,4,978147462
2353,19,17,4,978554393
2354,19,1370,4,978147137
2355,19,1371,2,978147395
2356,19,198,3,978557492
2357,19,1372,4,978147232
2358,19,1373,2,978299588
2359,19,1374,5,978299588
2360,19,1375,3,978147192
2361,19,842,2,978555404
2362,19,1376,3,978147210
2363,19,3623,2,979429449
2364,19,919,4,978555814
2365,19,3624,5,978146984
2366,19,3552,3,978556909
2367,19,2683,4,979428881
2368,19,2687,4,978556129
2369,19,2321,4,978299636
2370,19,2324,5,978556331
2371,19,1527,3,982190563
2372,19,3701,3,978557438
2373,19,1387,5,978555141
2374,19,3633,5,978147017
2375,19,3635,5,978146939
2376,19,858,4,978555606
2377,19,785,4,979429334
2378,19,2761,2,978556036
2379,19,1022,3,978556177
2380,19,2762,5,979427947
2381,19,3638,4,978147060
2382,19,2836,4,982295349
2383,19,1961,5,982381393
2384,19,3639,4,978146984
2385,19,1025,3,978556129
2386,19,2692,5,978146863
2387,19,420,4,978299698
2388,19,2694,4,978299903
2389,19,1029,4,978556129
2390,19,2699,1,978147232
2391,19,32,4,982190271
2392,19,356,4,978556909
2393,19,34,3,978556367
2394,19,3208,3,978147313
2395,19,2336,2,982190530
2396,19,1608,3,978147373
2397,19,2338,2,978299555
2398,19,2195,3,978554246
2399,19,2841,5,978300188
2400,19,3717,4,978147410
2401,19,2770,3,979428956
2402,19,2918,4,982190563
2403,19,1036,5,978299725
2404,19,1974,3,982190602
2405,19,3213,3,978556036
2406,19,364,3,978556036
2407,19,1610,2,978147043
2408,19,2414,3,978147292
2409,19,368,2,978147113
2410,19,47,4,978554124
2411,19,940,4,978555732
2412,19,879,1,982190857
2413,19,2782,2,982190791
2414,19,1982,5,978555258
2415,19,2858,5,982210072
2416,19,2789,3,978554929
2417,19,2423,5,978556909
2418,19,3081,4,978555317
2419,19,377,4,978147137
2420,19,3082,5,978147292
2421,19,2353,3,978147253
2422,19,1552,3,978147313
2423,19,2428,1,982190563
2424,19,2355,5,978556083
2425,19,2860,5,978554075
2426,19,2790,3,978554969
2427,19,1127,3,978555732
2428,19,3596,5,978299860
2429,19,1994,5,978555173
2430,19,380,4,978147271
2431,19,1997,5,978555141
2432,19,527,3,978146727
2433,19,2502,4,979429593
2434,19,457,3,978146863
2435,19,2366,4,978146910
2436,19,2367,2,982190694
2437,19,2296,3,978299920
2438,19,2000,4,978299673
2439,19,2001,5,978147099
2440,19,2002,5,978299673
2441,19,1200,3,978555633
2442,19,2004,2,982190660
2443,19,3744,4,978147373
2444,19,1206,4,978557204
2445,19,2947,4,978146939
2446,19,2948,5,978146939
2447,19,2949,4,978146939
2448,19,3174,4,979429390
2449,19,76,1,978300170
2450,19,3175,3,982190630
2451,19,1717,2,978300170
2452,19,1644,3,978299555
2453,19,3176,2,978554289
2454,19,1645,4,978555360
2455,19,1573,4,978557492
2456,19,2376,4,978147165
2457,19,1210,4,978146747
2458,19,3752,4,979429390
2459,19,1214,2,978146863
2460,19,1215,5,980824980
2461,19,1219,5,978555104
2462,19,1073,5,978555881
2463,19,2959,5,979429125
2464,19,1148,4,982381689
2465,19,2888,2,982190530
2466,19,3325,2,979429594
2467,19,1722,4,978299479
2468,19,1650,1,978554433
2469,19,2527,3,978146700
2470,19,2454,4,978555517
2471,19,2455,3,978555222
2472,19,1580,5,978147192
2473,19,110,4,978555662
2474,19,2529,3,978147099
2475,19,111,4,982125019
2476,19,1655,1,982190791
2477,19,1584,3,978557438
2478,19,2021,3,978557357
2479,19,1220,5,978147137
2480,19,2028,4,978146863
2481,19,1080,3,978556835
2482,19,2600,1,982191045
2483,19,480,4,982190693
2484,19,3409,2,982190602
2485,19,3264,4,978555553
2486,19,2393,3,978147017
2487,19,2394,5,978556129
2488,19,1597,3,978147099
2489,19,2103,2,978555881
2490,19,1301,3,978557301
2491,19,1307,4,978554335
2492,19,1234,5,994556636
2493,19,1090,3,978300207
2494,19,2976,5,978850058
2495,19,1097,3,978557204
2496,19,3273,3,978300170
2497,19,2115,3,978146747
2498,19,1240,3,978146863
2499,19,3928,2,978555222
2500,20,648,4,978143369
2501,20,3863,3,978143355
2502,20,589,4,978143508
2503,20,1694,3,1009669071
2504,20,2641,4,1009669115
2505,20,1912,5,978143508
2506,20,2571,5,978143508
2507,20,3527,4,1009669181
2508,20,1923,4,978143576
2509,20,1371,4,1009669227
2510,20,1375,3,1009669115
2511,20,1527,5,1009669181
2512,20,1468,3,1009669071
2513,20,3717,2,1009669071
2514,20,3578,5,978143344
2515,20,47,5,978143306
2516,20,1617,5,978143181
2517,20,2858,4,1009669071
2518,20,457,4,978143508
2519,20,70,4,978143369
2520,20,3753,5,1009669116
2521,20,110,5,978143508
2522,20,2028,4,978143106
2523,20,1240,4,1009669181
2524,21,2987,3,978139382
2525,21,2700,5,978139382
2526,21,2701,3,978138933
2527,21,585,3,978138933
2528,21,588,3,978139423
2529,21,3000,5,978139382
2530,21,1,3,978139347
2531,21,596,1,978139446
2532,21,1274,3,978139347
2533,21,2800,4,978139540
2534,21,3053,1,978138933
2535,21,3704,4,978138977
2536,21,2761,3,978139382
2537,21,2355,3,978139398
2538,21,2294,3,978139446
2539,21,3745,5,978139423
2540,21,1645,1,978138977
2541,21,1210,5,978138977
2542,21,2018,1,978139347
2543,21,3268,3,978138977
2544,21,2394,1,978139446
2545,21,3774,1,978138977
2546,22,2987,4,978135175
2547,22,648,2,978134504
2548,22,3355,1,978137167
2549,22,2628,2,978154891
2550,22,3358,3,978153772
2551,22,1754,3,980066509
2552,22,216,2,978154178
2553,22,1687,3,978137076
2554,22,145,2,980066401
2555,22,1689,3,978154379
2556,22,2122,3,978137167
2557,22,2124,3,978153631
2558,22,2054,2,981605266
2559,22,1253,4,978135771
2560,22,3868,5,978137282
2561,22,3869,4,978137282
2562,22,2997,4,978134761
2563,22,1259,4,978135723
2564,22,585,4,978154051
2565,22,586,3,978154267
2566,22,587,2,978136667
2567,22,3438,2,980066445
2568,22,2490,3,978136925
2569,22,589,4,978154810
2570,22,1909,1,978136804
2571,22,223,4,978153710
2572,22,2133,3,978153139
2573,22,2134,2,978153096
2574,22,1405,3,978135265
2575,22,1261,4,978153115
2576,22,2064,4,978152904
2577,22,1408,3,980066384
2578,22,2138,4,978135175
2579,22,2139,4,978135126
2580,22,1265,4,978153499
2581,22,733,4,980066421
2582,22,1196,4,978134004
2583,22,663,3,978153826
2584,22,1197,3,978134929
2585,22,736,2,978136997
2586,22,1198,4,981605568
2587,22,592,2,978136043
2588,22,2716,4,978152972
2589,22,2717,3,978153283
2590,22,2571,3,978136478
2591,22,2572,2,978154074
2592,22,1917,1,978137060
2593,22,230,2,978136699
2594,22,231,3,978154051
2595,22,161,3,978136175
2596,22,163,3,978136539
2597,22,165,3,980066476
2598,22,3016,3,978155181
2599,22,2141,4,978135265
2600,22,3017,3,978155205
2601,22,2072,4,978153321
2602,22,1270,4,978152904
2603,22,1347,2,978155097
2604,22,671,5,978134995
2605,22,1278,2,978134977
2606,22,818,4,978154486
2607,22,3450,3,978153937
2608,22,1921,4,978136684
2609,22,3526,4,978136083
2610,22,3527,4,991149320
2611,22,1923,3,978153570
2612,22,678,4,981605460
2613,22,312,2,978154091
2614,22,3388,2,978153337
2615,22,316,3,978154862
2616,22,3020,3,980066421
2617,22,318,5,978135389
2618,22,173,3,978154929
2619,22,248,2,978154178
2620,22,2150,3,978153115
2621,22,2081,2,978153170
2622,22,1425,3,978153912
2623,22,3896,2,991149493
2624,22,1282,4,978135153
2625,22,1429,2,980066476
2626,22,1358,4,978135688
2627,22,1288,4,978134875
2628,22,3608,4,978153018
2629,22,3535,2,978136372
2630,22,1792,2,978136908
2631,22,180,4,978153912
2632,22,2302,3,978153826
2633,22,1799,4,980065971
2634,22,256,2,978154976
2635,22,3033,4,978153139
2636,22,257,3,978136997
2637,22,3107,3,980066421
2638,22,185,2,978137099
2639,22,2161,4,981605251
2640,22,3037,2,978134744
2641,22,2163,3,978153321
2642,22,3039,3,978153018
2643,22,1291,4,981605593
2644,22,1438,1,978136973
2645,22,833,2,978154448
2646,22,908,4,991149661
2647,22,2671,2,978154111
2648,22,2746,4,978153139
2649,22,330,3,978153864
2650,22,10,3,980066459
2651,22,1876,1,978154891
2652,22,333,3,978154267
2653,22,3113,1,978137118
2654,22,16,4,978135979
2655,22,1441,2,978154199
2656,22,1370,3,980066401
2657,22,910,4,991149892
2658,22,1517,4,978153593
2659,22,2174,4,978153018
2660,22,2249,4,978154267
2661,22,1377,1,978154032
2662,22,771,5,978134623
2663,22,919,3,978135611
2664,22,3624,2,978134484
2665,22,3552,3,978153080
2666,22,849,3,978137027
2667,22,2826,3,978136940
2668,22,1953,2,978135792
2669,22,1882,1,978155040
2670,22,1883,2,978153733
2671,22,1884,4,991149055
2672,22,3120,3,978154139
2673,22,344,2,978154074
2674,22,2320,3,978137027
2675,22,2321,3,978153751
2676,22,3052,4,978153880
2677,22,2324,5,978134977
2678,22,1527,2,978154862
2679,22,1385,2,980066492
2680,22,780,3,978154891
2681,22,2189,4,978135226
2682,22,1020,2,978154379
2683,22,784,4,978154139
2684,22,858,4,978135406
2685,22,786,1,978137076
2686,22,2762,4,978136462
2687,22,2763,2,980066445
2688,22,1967,4,978152714
2689,22,353,1,978136857
2690,22,2699,1,978136857
2691,22,32,4,978135925
2692,22,429,4,980066054
2693,22,3208,3,978154111
2694,22,2406,3,978153080
2695,22,1606,3,978134004
2696,22,39,2,978153593
2697,22,2263,3,978136783
2698,22,288,2,978136733
2699,22,1608,1,978136874
2700,22,2338,1,978137202
2701,22,2265,4,978152648
2702,22,2193,4,981605251
2703,22,1391,4,978154178
2704,22,2195,4,980066302
2705,22,1394,5,978134744
2706,22,2916,4,978154810
2707,22,2918,4,978134977
2708,22,500,3,978154111
2709,22,1034,4,991149472
2710,22,798,1,978137118
2711,22,799,2,978153772
2712,22,1036,4,978136553
2713,22,3578,5,978134462
2714,22,1974,3,978155205
2715,22,1037,1,978137099
2716,22,3210,3,978153035
2717,22,434,3,980066509
2718,22,292,3,978136836
2719,22,2413,3,978153241
2720,22,2416,3,978153170
2721,22,368,4,978153806
2722,22,47,4,978136641
2723,22,296,3,978135523
2724,22,2273,1,978136925
2725,22,1544,1,978137060
2726,22,2348,4,978135723
2727,22,1476,3,978153912
2728,22,1479,2,978136997
2729,22,2858,5,978134744
2730,22,1047,4,978136641
2731,22,442,2,978154862
2732,22,370,3,978137282
2733,22,2423,3,978153058
2734,22,377,1,978136719
2735,22,1625,3,978136574
2736,22,1552,2,978136925
2737,22,2428,2,978154891
2738,22,1485,1,978154074
2739,22,3660,4,978155249
2740,22,3661,4,978137099
2741,22,3809,4,978153710
2742,22,2791,4,978152972
2743,22,2792,3,978153241
2744,22,1991,2,978155249
2745,22,1127,4,981605320
2746,22,2794,3,978153190
2747,22,2795,4,978152994
2748,22,3300,1,978134462
2749,22,1994,4,978155078
2750,22,2797,3,978153058
2751,22,380,4,978153826
2752,22,454,2,978136616
2753,22,2502,3,978153751
2754,22,3160,4,980065998
2755,22,457,3,980066357
2756,22,65,3,981605647
2757,22,2291,4,978135925
2758,22,1566,2,978135226
2759,22,1200,4,978136441
2760,22,2003,3,978153115
2761,22,2004,3,978154242
2762,22,2005,4,981605251
2763,22,1205,4,978136836
2764,22,1136,4,978134725
2765,22,532,4,978154155
2766,22,608,5,978135545
2767,22,70,4,978136888
2768,22,3243,3,978154199
2769,22,466,3,978154486
2770,22,2371,3,978153096
2771,22,3247,2,978154448
2772,22,3174,4,978153787
2773,22,3176,2,981605503
2774,22,2374,3,978153321
2775,22,1573,4,978136751
2776,22,2376,3,991149140
2777,22,104,3,978153710
2778,22,2011,4,991149352
2779,22,2012,3,978154219
2780,22,1210,3,978134049
2781,22,3826,1,978136372
2782,22,3753,3,978134462
2783,22,1214,4,978134073
2784,22,1215,4,978154012
2785,22,610,4,978135175
2786,22,1073,3,981605583
2787,22,542,3,981605666
2788,22,543,4,978136804
2789,22,546,2,978155040
2790,22,473,2,978154448
2791,22,474,3,978136641
2792,22,2450,3,980066259
2793,22,81,4,978153669
2794,22,3253,4,978152743
2795,22,3254,3,978152743
2796,22,3255,2,978153864
2797,22,3257,1,978136958
2798,22,1653,3,978135868
2799,22,1580,2,978153806
2800,22,110,4,978135627
2801,22,3258,3,978154420
2802,22,111,4,978134073
2803,22,112,2,980066476
2804,22,1584,4,978154810
2805,22,3835,2,978137118
2806,22,1222,4,978135755
2807,22,1225,5,978135474
2808,22,1080,4,978134875
2809,22,3698,4,991149352
2810,22,480,2,978154833
2811,22,555,4,980066372
2812,22,1089,4,978136426
2813,22,485,4,980066544
2814,22,1732,4,978153864
2815,22,2391,4,978136512
2816,22,95,4,978136903
2817,22,3267,3,978136719
2818,22,2393,1,978154862
2819,22,2395,4,978153553
2820,22,2396,2,978134929
2821,22,2100,2,978153058
2822,22,1597,3,978136857
2823,22,3917,4,978155186
2824,22,2108,3,978153733
2825,22,1091,2,978153321
2826,22,708,3,978154074
2827,22,1097,3,991149289
2828,22,2542,4,980065957
2829,22,2616,1,980066509
2830,22,2470,2,978153190
2831,22,2617,3,980066476
2832,22,1673,4,978135833
2833,22,1747,4,978153733
2834,22,1748,4,978136335
2835,22,2478,3,978153283
2836,22,1676,4,978154833
2837,22,208,2,980066243
2838,22,1240,4,978136462
2839,22,2046,4,991149306
2840,22,2985,2,978134049
2841,22,1246,3,978135868
2842,22,1247,4,978135568
2843,23,1248,2,978462452
2844,23,1249,5,978459672
2845,23,3420,2,978465796
2846,23,1179,3,978462452
2847,23,648,4,978460739
2848,23,2553,3,978463956
2849,23,2554,3,978466204
2850,23,2628,4,978464461
2851,23,3358,3,978465537
2852,23,1320,2,978464461
2853,23,3793,4,978460385
2854,23,2054,4,978461513
2855,23,1252,3,978465666
2856,23,720,4,978463614
2857,23,2997,5,978465153
2858,23,1258,4,993706407
2859,23,3503,3,978463956
2860,23,1188,3,978465336
2861,23,3505,4,978466309
2862,23,1189,3,978463137
2863,23,3507,3,978460479
2864,23,3435,4,978462195
2865,23,659,2,978466366
2866,23,589,4,978463892
2867,23,1909,3,978464367
2868,23,1690,5,978464728
2869,23,3000,4,978459672
2870,23,1,4,978463614
2871,23,2,2,978461604
2872,23,2202,3,978466115
2873,23,6,3,978462452
2874,23,1407,2,978466309
2875,23,2064,4,978463137
2876,23,3877,1,978461689
2877,23,1265,5,978465212
2878,23,3510,4,978466366
2879,23,1267,4,978465796
2880,23,661,2,978460739
2881,23,1269,2,978466204
2882,23,1196,5,978463892
2883,23,2712,5,993706558
2884,23,2640,5,978464267
2885,23,1199,3,978463893
2886,23,592,3,978462554
2887,23,2641,3,993706741
2888,23,1912,4,978462554
2889,23,593,4,978133468
2890,23,2642,1,993706986
2891,23,2643,1,993707035
2892,23,595,3,978463711
2893,23,2571,3,978464019
2894,23,1845,3,978465462
2895,23,161,2,978466204
2896,23,235,3,978465419
2897,23,162,2,978463137
2898,23,3952,4,978461000
2899,23,2140,2,978461513
2900,23,1343,2,978466309
2901,23,2148,4,993706741
2902,23,2149,3,993706986
2903,23,1274,3,978463711
2904,23,671,3,978464728
2905,23,3521,1,978462330
2906,23,745,3,978463614
2907,23,2722,3,978464842
2908,23,674,4,978464842
2909,23,3525,2,993706924
2910,23,748,3,978464598
2911,23,3527,4,978464076
2912,23,2726,4,978462195
2913,23,2657,4,978460576
2914,23,1784,3,978465212
2915,23,316,3,978464728
2916,23,317,3,978461513
2917,23,319,2,978466204
2918,23,1356,4,978464367
2919,23,750,4,978463892
2920,23,2808,3,978464728
2921,23,3396,3,993706454
2922,23,3101,2,978466115
2923,23,2599,4,978465404
2924,23,327,2,993706949
2925,23,3104,4,978462555
2926,23,1500,4,978462640
2927,23,3032,5,978464645
2928,23,329,3,978464541
2929,23,3108,4,978465537
2930,23,2160,4,978460152
2931,23,187,3,978465575
2932,23,2091,1,978464842
2933,23,903,3,978465666
2934,23,904,3,978465666
2935,23,908,3,978133428
2936,23,3471,5,978463956
2937,23,3618,3,978460576
2938,23,3474,3,978464645
2939,23,1009,2,978461513
2940,23,3479,3,978461410
2941,23,1876,1,978464598
2942,23,260,5,978461308
2943,23,11,2,978465404
2944,23,2311,4,978464598
2945,23,16,4,978466309
2946,23,2241,3,978460855
2947,23,3044,3,978466204
2948,23,196,4,978133428
2949,23,1517,4,978465504
2950,23,911,5,978466366
2951,23,198,4,978464367
2952,23,2174,4,978461410
2953,23,1372,3,978464541
2954,23,2176,2,978466366
2955,23,1375,3,978464461
2956,23,915,3,993706477
2957,23,1376,4,978464267
2958,23,3624,3,978460153
2959,23,3551,3,978466115
2960,23,3556,3,978459672
2961,23,1953,4,978462275
2962,23,1019,2,978461308
2963,23,3489,2,978461604
2964,23,1958,4,993706513
2965,23,1885,3,978465504
2966,23,21,4,978465404
2967,23,2322,3,978464842
2968,23,348,2,978465537
2969,23,3052,5,993706558
2970,23,29,3,978464076
2971,23,2253,2,978461708
2972,23,1527,5,978464211
2973,23,3700,4,978464211
2974,23,2259,2,993706924
2975,23,924,2,978463956
2976,23,3701,3,978462735
2977,23,3702,1,978464267
2978,23,780,4,978464541
2979,23,3703,2,978464019
2980,23,2901,5,978464211
2981,23,1388,3,993706949
2982,23,3634,2,978465744
2983,23,3708,3,978133468
2984,23,858,5,978462095
2985,23,2761,3,978463711
2986,23,2762,4,978465744
2987,23,3638,5,978464842
2988,23,788,3,978461677
2989,23,2692,5,978462195
2990,23,1965,4,978464076
2991,23,1967,2,978461604
2992,23,2699,2,978464541
2993,23,32,4,978464112
2994,23,34,3,978465212
2995,23,357,1,978465462
2996,23,2407,3,978464211
2997,23,39,4,978465404
2998,23,2409,3,993706924
2999,23,2193,2,978461604
